Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts,Component Link,Open Hub URL
,bfc27695-920f-4cef-bfd8-8f6ee12773e1,293be64f-639a-41b9-ac6a-dcb209418ebf,org-netbeans-core-io-ui,RELEASE691,RELEASE691,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-core-io-ui:RELEASE691,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/24/11,38,,,,,,,,0fefad8a-05a1-420b-aefd-8e22dafeebfc,false,,
,bfc27695-920f-4cef-bfd8-8f6ee12773e1,61629ab0-f6fc-40e2-9e2f-f9f82436ac5b,org-netbeans-core-io-ui,RELEASE81,RELEASE81,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-core-io-ui:RELEASE81,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/4/15,20,,,,,,,,03d8cf2f-15b7-45c4-bd65-4137246699e9,false,,
,ef0f56e1-2d07-4062-8be3-2ac82b6b7579,8e4ea3fb-b868-4d21-904c-0fc713d3a394,org-netbeans-core-multitabs,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-core-multitabs:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,2dc8f32b-261a-43d6-961d-ed4615ca7669,false,,
,a2682a31-b473-463c-a68d-f5c0800bce62,20cb8ad6-6d18-4bab-96fb-650f7c82ae1f,org-netbeans-core-multiview,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-core-multiview:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,86a259cb-bde5-4eb6-93a0-b2da870e4b98,false,,
,1ac4fb96-2dc5-4847-8336-6951aa0be456,81d8b099-3947-40d6-9b5d-4dbb3ca4be36,org-netbeans-core-startup,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-core-startup:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,4,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,41b9402c-7b3c-44e6-a415-ca1bb462ee28,false,,
,37a05456-c789-42a8-8f58-c2805a55d54b,7c591446-8322-49ac-b9b2-1da754d829a5,org-netbeans-core-ui,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-core-ui:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,2028ab50-405b-432f-897e-abe3be165ab1,false,,
,61dd3845-e5a5-4ac0-a2a0-b59fdbe713bb,70a15b49-7b45-47a1-aa82-56639acbd45c,org-netbeans-core-windows,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-core-windows:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,5,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,09952ae8-1c08-41cd-9418-2b03cd3575a2,false,,
,c845c3d2-3214-4de4-91ff-61b271daf88a,0fc76874-2e36-4004-9cd6-36f193812fbd,org-netbeans-lib-profiler,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-lib-profiler:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,6,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,5d459eff-749c-4275-ab22-a011e3901df9,false,,
,07c86bf2-309c-4be1-8ad5-3a65c82a3be3,4bf3ccc2-fa3b-46c0-889f-f50d957bde73,org-netbeans-lib-profiler-charts,RELEASE138,RELEASE138,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-lib-profiler-charts:RELEASE138,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,3,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/19/15,1,,,,,,,,ab1f2132-35c7-41d8-8eb2-57614aa33fb3,false,,
,6735f99e-82da-476c-a75d-ea30ac712ab7,54f262b2-377b-4fff-86fd-4a0f678b4e05,org-netbeans-lib-profiler-charts,RELEASE81,RELEASE81,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-lib-profiler-charts:RELEASE81,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/4/15,20,,,,,,,,07ca73b9-cf57-41ff-a7e9-5e2679390bbd,false,,
,c341846c-ac90-4cd0-ba5d-4743ca7d0245,4e7f975f-b3ce-4782-920a-269b30691c57,org-netbeans-lib-profiler-common,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-lib-profiler-common:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,8f9a59d1-45ed-4a7e-9a97-fe2cb6b39729,false,,
,8321f1f3-c17b-433f-8d78-5721dab75066,522c96df-c43a-4bfe-b621-822409e70670,org-netbeans-lib-profiler-ui,RELEASE138,RELEASE138,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-lib-profiler-ui:RELEASE138,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/19/15,1,,,,,,,,5c00eafb-7b92-4414-8f58-95ebe9d3aaf7,false,,
,8321f1f3-c17b-433f-8d78-5721dab75066,01835eca-e9dd-4126-8fcf-fec468a30687,org-netbeans-lib-profiler-ui,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-lib-profiler-ui:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,7986148c-da67-4c8c-b9d7-36a8ef7e8f5c,false,,
,f07a8e05-f9ba-424a-acaa-557331bed9a7,4f66fad7-4188-4954-b5ae-072cdb970ac5,org-netbeans-modules-applemenu,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-applemenu:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,ea9d3317-f4b8-47c1-8126-8cced4121ad0,false,,
,0dc8f1c2-140a-468c-a19a-91d4fc228a10,291bcb1d-f987-4f73-932c-589ed7c30808,org-netbeans-modules-autoupdate-services,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-modules-autoupdate-services:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,3,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,3cc0262d-0f9c-4dda-8ba8-bf3c7b8d950c,false,,
,36f4cec1-6a86-4210-9ae2-064a665b3b4a,edfcd066-de78-42d1-9e89-9eaa584446e4,org-netbeans-modules-autoupdate-ui,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-modules-autoupdate-ui:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,55a7d16e-58f2-48bd-bdd4-971f4651fc24,false,,
,97c07a64-df53-48a8-9d5d-93006996b23c,b2556525-8d62-4f69-b337-2ad944826a91,org-netbeans-modules-editor-mimelookup,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-modules-editor-mimelookup:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,e54856e8-50ea-4700-a827-5dad08226e75,false,,
,2f51ed51-381f-4bcf-9a07-6e8ae276abba,4f1436cc-84fe-40b3-bbb9-2a08b0c0b516,org-netbeans-modules-editor-mimelookup,RELEASE73-BETA,RELEASE73-BETA,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE73-BETA,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/22/13,29,,,,,,,,cb698fbd-d3da-4015-a8ca-1a54760cb77e,false,,
,eb3af16e-e368-4bf7-bb97-c5c26c8495f1,83ed4576-ab66-4346-8008-66dc1bab66be,org-netbeans-modules-editor-mimelookup-impl,RELEASE72,RELEASE72,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-modules-editor-mimelookup-impl:RELEASE72,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/18/12,32,,,,,,,,03c68a30-47ff-497c-88fd-edf02180741a,false,,
,be65ba2a-3e0a-4337-8d6a-37c96ea41d17,97b0480c-5351-4c94-a688-318e05810c98,org-netbeans-modules-javahelp,RELEASE801,RELEASE801,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.api:org-netbeans-modules-javahelp:RELEASE801,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/2/14,22,,,,,,,,06159526-b9fc-43a5-a0d4-0a0c607fc424,false,,
,b50745e8-50bb-4a16-8728-9893b6842ddd,f291dc2d-c177-458f-bede-984238644123,org-netbeans-modules-keyring,RELEASE138,RELEASE138,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-modules-keyring:RELEASE138,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/19/15,1,,,,,,,,ba37551c-bbda-4b48-93df-871b4c4857c0,false,,
,83662243-49e5-4975-bbf7-218da83979da,ed9017d5-70b0-49fb-a2ad-716508a6da47,org-netbeans-modules-keyring-fallback,RELEASE138,RELEASE138,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-keyring-fallback:RELEASE138,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/19/15,1,,,,,,,,47e7c517-28ec-471b-aac6-d5668d7e6e39,false,,
,1b8f8293-d7bd-451f-8477-3e0ccfee98b9,607caab2-b87a-432b-a42e-e93e6a565aee,org-netbeans-modules-masterfs,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-masterfs:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,6,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,a0b7d59b-cbd5-4277-8537-3e55e753e456,false,,
,498224d9-d680-45c3-9f92-eb92b47cfb4c,233a49b4-fd8f-4ce2-8ffe-93b5608f4c7e,org-netbeans-modules-masterfs-nio2,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-masterfs-nio2:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,49d1c970-c439-452d-8cc4-e73c191716da,false,,
,9d824381-7236-42f4-9b48-0a7295329a5d,64626d1b-7b16-4169-823a-e365f032d5e2,org-netbeans-modules-options-api,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.api:org-netbeans-modules-options-api:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,4,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,cdf0394f-8f55-4c68-8199-329afb0299dc,false,,
,d656856b-01fc-4a60-b5f5-e7197d8d2b8a,eaebc71b-c1d2-466d-a674-5a0980434942,org-netbeans-modules-print,RELEASE121,RELEASE121,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/8/22,maven,org.netbeans.api:org-netbeans-modules-print:RELEASE121,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/5/20,9,,,,,,,,d043ca6a-73b8-4ada-907d-e706b767bc63,false,,
,d656856b-01fc-4a60-b5f5-e7197d8d2b8a,7792207f-866b-4edb-aa35-82dbafdace78,org-netbeans-modules-print,RELEASE74-BETA,RELEASE74-BETA,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/8/22,maven,org.netbeans.api:org-netbeans-modules-print:RELEASE74-BETA,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/12/13,26,,,,,,,,0c133315-cbe3-4b09-a202-a46320c8f2fb,false,,
,cce9355c-b0a6-4cc5-8390-3741fd8dbc0e,398cd952-49c5-4904-80ba-1438a91cd9bb,org-netbeans-modules-profiler,RELEASE138,RELEASE138,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-profiler:RELEASE138,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/19/15,1,,,,,,,,8666883c-5daa-419c-9700-07e38669a53a,false,,
,571c81ac-4077-48e5-8a5d-40a542a2daa8,dfabfd60-f143-4cd2-9fe0-fdd841d9f86b,org-netbeans-modules-profiler-api,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-profiler-api:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,3,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,4a1ae329-5d45-4ede-889b-ce5fb2334b94,false,,
,fbc2a77b-9472-4b6c-854d-d145a95d2037,cc4c8477-4058-4662-844c-82f4e65814d0,org-netbeans-modules-profiler-api,RELEASE73-BETA2,RELEASE73-BETA2,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-modules-profiler-api:RELEASE73-BETA2,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/22/13,29,,,,,,,,32866fad-ade2-4809-8ae6-bb99beea14e4,false,,
,70b21844-5b8f-4376-81e5-18c00ed34639,3712ce73-8921-428b-aef7-f9a409dbef25,org-netbeans-modules-profiler-attach,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-profiler-attach:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,5,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,f4983893-5396-4ec9-826a-e28ca965a868,false,,
,168fc0e2-74ba-4856-ae8c-65f6ecac42dd,4fa6471d-cbad-4c89-9b1d-62e3308bc7d8,org-netbeans-modules-profiler-attach,RELEASE73,RELEASE73,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Files Modified,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.netbeans.modules:org-netbeans-modules-profiler-attach:RELEASE73,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/22/13,28,,,,,,,,15392575-c415-40ac-97db-45d08ecd2fd7,false,,
,57578713-8a49-43ef-ac2e-a7888520db60,0669ebd0-17d5-4587-bafa-3445376d3dfe,org-netbeans-modules-profiler-heapwalker,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-profiler-heapwalker:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,5,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,fb5c459e-9b6c-45b3-b3a4-e55e614a5db3,false,,
,eb2d749c-bb58-4950-a05b-196d485fb574,dd3a8c62-3071-424a-84ed-f6eb9ba548a0,org-netbeans-modules-profiler-oql,RELEASE139,RELEASE139,"9b7eb3ce-d64b-4e3e-a6b7-55d4dc798e68,0179ff68-705a-450b-89eb-c3581199c2e7",(GNU General Public License v2.0 w/Classpath exception OR Common Development and Distribution License 1.0),"WEAK_RECIPROCAL,RECIPROCAL",Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,com.sun.tools.visualvm.modules:org-netbeans-modules-profiler-oql:RELEASE139,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/16,0,,,,,,,,de05d3f4-c427-4359-b812-f1ff4f34b75a,false,,
